source_id,target_id,publication_year,weight
I36258959,I145311948,2005,2.0
I36258959,I174306211,2005,6.0
I36258959,I4210085935,2005,4.0
I36258959,I4210126328,2005,4.0
I36258959,I95457486,2005,6.0
I36258959,I140172145,2005,1.0
I36258959,I1341640284,2005,3.0
I17974374,I57206974,2005,1.0
I17974374,I4210156325,2005,2.0
I17974374,I4210139332,2005,1.0
I17974374,I42934936,2005,1.0
I17974374,I889458895,2005,2.0
I17974374,I2801239119,2005,1.0
I17974374,I56590836,2005,1.0
I17974374,I204824540,2005,1.0
I17974374,I177725633,2005,1.0
I17974374,I200769079,2005,1.0
I17974374,I53964585,2005,2.0
I17974374,I97018004,2005,5.0
I17974374,I4210111308,2005,1.0
I17974374,I36258959,2005,1.0
I17974374,I6178835,2005,1.0
I17974374,I65143321,2005,1.0
I17974374,I36234482,2005,2.0
I17974374,I4210164973,2005,1.0
I17974374,I2885711838,2005,1.0
I17974374,I1341412227,2005,1.0
I17974374,I45129253,2005,2.0
I17974374,I95674353,2005,1.0
I17974374,I157485424,2005,1.0
I17974374,I4210156583,2005,1.0
I17974374,I4210103330,2005,2.0
I17974374,I29607241,2005,1.0
I57206974,I174306211,2005,11.0
I57206974,I53964585,2005,18.0
I57206974,I4210160054,2005,1.0
I57206974,I56085075,2005,1.0
I57206974,I124227911,2005,1.0
I57206974,I2799411422,2005,2.0
I57206974,I4210098935,2005,1.0
I57206974,I1283103587,2005,4.0
I57206974,I136199984,2005,4.0
I57206974,I1341412227,2005,17.0
I57206974,I4210126328,2005,7.0
I57206974,I95457486,2005,9.0
I57206974,I79576946,2005,1.0
I57206974,I114531698,2005,2.0
I57206974,I63966007,2005,21.0
I57206974,I12356871,2005,1.0
I57206974,I97018004,2005,24.0
I57206974,I4210156583,2005,8.0
I57206974,I193662353,2005,5.0
I57206974,I205783295,2005,6.0
I57206974,I36258959,2005,17.0
I57206974,I4210119349,2005,5.0
I57206974,I4210090320,2005,2.0
I57206974,I4210162280,2005,3.0
I57206974,I91203450,2005,1.0
I57206974,I140172145,2005,4.0
I4210126328,I204250578,2005,2.0
I4210126328,I2803209242,2005,3.0
I4210126328,I42934936,2005,2.0
I4210126328,I204337017,2005,22.0
I4210126328,I35440088,2005,10.0
I4210126328,I184558857,2005,4.0
I4210126328,I19370010,2005,3.0
I4210126328,I2799411422,2005,1.0
I4210126328,I4210104735,2005,3.0
I4210126328,I1341640284,2005,13.0
I4210126328,I2251713219,2005,8.0
I4210126328,I1341412227,2005,42.0
I4210126328,I53964585,2005,7.0
I4210126328,I145311948,2005,5.0
I4210126328,I154570441,2005,7.0
I4210126328,I97018004,2005,12.0
I4210126328,I12912129,2005,2.0
I4210126328,I57206974,2005,3.0
I4210126328,I136199984,2005,1.0
I4210126328,I121297525,2005,1.0
I4210126328,I192454743,2005,1.0
I4210126328,I4210156583,2005,3.0
I4210126328,I114090438,2005,4.0
I4210126328,I736929005,2005,2.0
I4210126328,I2738502077,2005,2.0
I4210126328,I150149174,2005,1.0
I4210126328,I36258959,2005,20.0
I4210126328,I140172145,2005,3.0
I204824540,I204337017,2005,4.0
I204824540,I145311948,2005,6.0
I204824540,I53964585,2005,8.0
I204824540,I4210126328,2005,5.0
I204824540,I1341412227,2005,10.0
I204824540,I4210151992,2005,3.0
I204824540,I97018004,2005,23.0
I204824540,I29607241,2005,8.0
I204824540,I4210103330,2005,6.0
I204824540,I16944753,2005,2.0
I204824540,I57206974,2005,5.0
I204824540,I36672615,2005,3.0
I204824540,I63966007,2005,9.0
I204824540,I36258959,2005,19.0
I204824540,I204250578,2005,3.0
I204824540,I193662353,2005,2.0
I204824540,I205783295,2005,3.0
I204824540,I4210119349,2005,2.0
I204824540,I2251713219,2005,17.0
I204824540,I90023481,2005,3.0
I204824540,I1283103587,2005,1.0
I204824540,I1325886976,2005,2.0
I204824540,I125687163,2005,1.0
I204824540,I130701444,2005,1.0
I204824540,I184558857,2005,6.0
I204824540,I140172145,2005,2.0
I204824540,I1341640284,2005,9.0
I204824540,I20089843,2005,2.0
I57206974,I204250578,2005,1.0
I57206974,I2803209242,2005,1.0
I150149174,I204250578,2005,1.0
I150149174,I2803209242,2005,1.0
I150149174,I63966007,2005,5.0
I57206974,I184558857,2005,2.0
I150149174,I184558857,2005,1.0
I57206974,I91712215,2005,1.0
I150149174,I91712215,2005,1.0
I150149174,I57206974,2005,2.0
I57206974,I121297525,2005,2.0
I150149174,I121297525,2005,2.0
I150149174,I174306211,2005,1.0
I57206974,I36672615,2005,3.0
I150149174,I36672615,2005,1.0
I150149174,I97018004,2005,3.0
I150149174,I4210126328,2005,2.0
I150149174,I53964585,2005,1.0
I150149174,I4210156583,2005,1.0
I63966007,I95457486,2005,22.0
I63966007,I2800354142,2005,1.0
I63966007,I1294671590,2005,1.0
I63966007,I4210103330,2005,3.0
I63966007,I29607241,2005,3.0
I63966007,I4210161954,2005,2.0
I63966007,I192454743,2005,1.0
I63966007,I4210104735,2005,2.0
I63966007,I180203408,2005,1.0
I63966007,I4210099309,2005,1.0
I63966007,I123900574,2005,1.0
I63966007,I185261750,2005,3.0
I63966007,I136199984,2005,3.0
I63966007,I2801851002,2005,6.0
I63966007,I114090438,2005,5.0
I63966007,I126820664,2005,1.0
I63966007,I121297525,2005,2.0
I63966007,I20089843,2005,4.0
I63966007,I1341640284,2005,2.0
I63966007,I204337017,2005,10.0
I63966007,I1283103587,2005,5.0
I63966007,I4210090320,2005,1.0
I63966007,I58610484,2005,2.0
I63966007,I201448701,2005,2.0
I63966007,I184558857,2005,1.0
I63966007,I2251713219,2005,1.0
I63966007,I1297971548,2005,1.0
I5124864,I223532165,2005,1.0
I35440088,I223532165,2005,1.0
I5124864,I4210114115,2005,7.0
I5124864,I1341412227,2005,10.0
I35440088,I4210114115,2005,9.0
I35440088,I1341412227,2005,20.0
I5124864,I121297525,2005,1.0
I35440088,I121297525,2005,9.0
I5124864,I182145113,2005,1.0
I5124864,I241749,2005,1.0
I5124864,I197251160,2005,1.0
I5124864,I73544541,2005,2.0
I35440088,I182145113,2005,1.0
I35440088,I241749,2005,1.0
I35440088,I197251160,2005,5.0
I35440088,I73544541,2005,3.0
I5124864,I122411786,2005,2.0
I35440088,I122411786,2005,2.0
I5124864,I91712215,2005,2.0
I35440088,I91712215,2005,1.0
I5124864,I95457486,2005,7.0
I35440088,I95457486,2005,18.0
I5124864,I114457229,2005,1.0
I35440088,I114457229,2005,1.0
I5124864,I4654613,2005,1.0
I35440088,I4654613,2005,1.0
I5124864,I35440088,2005,4.0
I35440088,I5124864,2005,5.0
I5124864,I198412221,2005,1.0
I5124864,I7597260,2005,1.0
I35440088,I198412221,2005,1.0
I35440088,I7597260,2005,1.0
I5124864,I4210106712,2005,1.0
I35440088,I4210106712,2005,2.0
I5124864,I183974707,2005,1.0
I35440088,I183974707,2005,1.0
I5124864,I145311948,2005,1.0
I35440088,I145311948,2005,2.0
I123900574,I173498003,2005,1.0
I123900574,I204824540,2005,1.0
I123900574,I184558857,2005,1.0
I123900574,I17974374,2005,1.0
I123900574,I97018004,2005,6.0
I123900574,I4210156583,2005,2.0
I123900574,I135458274,2005,1.0
I123900574,I42934936,2005,1.0
I4210163160,I4210160054,2005,1.0
I4210163160,I56085075,2005,1.0
I4210163160,I206945453,2005,1.0
I4210163160,I136199984,2005,1.0
I4210163160,I121847817,2005,1.0
I4210163160,I2800359653,2005,1.0
I4210163160,I4210144804,2005,1.0
I4210163160,I95674353,2005,1.0
I4210163160,I204730241,2005,1.0
I4210163160,I1341412227,2005,1.0
I4210163160,I4210126328,2005,1.0
I4210163160,I97018004,2005,2.0
I4210163160,I4210122954,2005,1.0
I4210163160,I63966007,2005,1.0
I4210163160,I53964585,2005,2.0
I4210163160,I174306211,2005,2.0
I4210163160,I124227911,2005,1.0
I4210163160,I204337017,2005,1.0
I4210163160,I1341640284,2005,1.0
I4210163160,I4210162280,2005,1.0
I4210163160,I2251713219,2005,1.0
I4210163160,I160993911,2005,1.0
I145311948,I42934936,2005,4.0
I145311948,I75951250,2005,1.0
I145311948,I4210151128,2005,1.0
I145311948,I135310074,2005,1.0
I145311948,I121847817,2005,1.0
I145311948,I2800359653,2005,1.0
I145311948,I173498003,2005,1.0
I145311948,I97018004,2005,14.0
I145311948,I17974374,2005,4.0
I145311948,I123900574,2005,1.0
I145311948,I192545095,2005,1.0
I145311948,I95457486,2005,8.0
I145311948,I1290206253,2005,3.0
I145311948,I136199984,2005,1.0
I145311948,I36258959,2005,7.0
I145311948,I4210126328,2005,4.0
I145311948,I63966007,2005,8.0
I145311948,I135458274,2005,1.0
I145311948,I84218800,2005,2.0
I145311948,I1341640284,2005,2.0
I145311948,I58610484,2005,1.0
I145311948,I201448701,2005,1.0
I145311948,I130701444,2005,4.0
I145311948,I140172145,2005,1.0
I145311948,I1289243028,2005,1.0
I4210156325,I42934936,2005,5.0
I4210139332,I42934936,2005,1.0
I4210156325,I2801239119,2005,1.0
I4210156325,I56590836,2005,1.0
I4210139332,I2801239119,2005,1.0
I4210139332,I56590836,2005,1.0
I4210156325,I177725633,2005,1.0
I4210139332,I177725633,2005,1.0
I4210156325,I53964585,2005,2.0
I4210139332,I53964585,2005,1.0
I4210156325,I185261750,2005,1.0
I4210139332,I185261750,2005,1.0
I4210156325,I4210111308,2005,1.0
I4210139332,I4210111308,2005,1.0
I4210156325,I17974374,2005,1.0
I4210139332,I17974374,2005,1.0
I4210156325,I95674353,2005,2.0
I4210139332,I95674353,2005,2.0
I4210156325,I4210164973,2005,3.0
I4210139332,I4210164973,2005,2.0
I4210156325,I1341412227,2005,4.0
I4210139332,I1341412227,2005,1.0
I4210156325,I45129253,2005,2.0
I4210139332,I45129253,2005,2.0
I4210156325,I157485424,2005,2.0
I4210139332,I157485424,2005,1.0
I4210156325,I97018004,2005,11.0
I4210139332,I97018004,2005,3.0
I4210156325,I4210156583,2005,3.0
I4210139332,I4210156583,2005,2.0
I97018004,I63966007,2005,8.0
I97018004,I185261750,2005,1.0
I97018004,I4210132107,2005,1.0
I97018004,I4210164973,2005,1.0
I97018004,I6178835,2005,2.0
I97018004,I4210085935,2005,1.0
I70983195,I2251713219,2005,1.0
I70983195,I70931966,2005,1.0
I70983195,I219193219,2005,2.0
I70983195,I1341412227,2005,1.0
I70983195,I4210126328,2005,1.0
I70983195,I53964585,2005,1.0
I70983195,I174306211,2005,1.0
I70983195,I12356871,2005,1.0
I4210160054,I2799411422,2005,1.0
I4210160054,I4210098935,2005,1.0
I4210160054,I1283103587,2005,1.0
I56085075,I2799411422,2005,1.0
I56085075,I4210098935,2005,1.0
I56085075,I1283103587,2005,1.0
I4210160054,I204337017,2005,3.0
I56085075,I204337017,2005,3.0
I4210160054,I136199984,2005,1.0
I56085075,I136199984,2005,1.0
I4210160054,I4210144804,2005,1.0
I4210160054,I95674353,2005,1.0
I4210160054,I204730241,2005,1.0
I56085075,I4210144804,2005,1.0
I56085075,I95674353,2005,1.0
I56085075,I204730241,2005,1.0
I4210160054,I866804994,2005,1.0
I56085075,I866804994,2005,1.0
I4210160054,I1341412227,2005,5.0
I4210160054,I4210126328,2005,3.0
I56085075,I1341412227,2005,5.0
I56085075,I4210126328,2005,3.0
I4210160054,I53964585,2005,3.0
I56085075,I53964585,2005,3.0
I4210160054,I12356871,2005,1.0
I56085075,I12356871,2005,1.0
I4210160054,I174306211,2005,1.0
I56085075,I174306211,2005,1.0
I95457486,I114090438,2005,1.0
I95457486,I97018004,2005,9.0
I95457486,I204337017,2005,5.0
I95457486,I1341412227,2005,23.0
I95457486,I4210114115,2005,9.0
I95457486,I174306211,2005,9.0
I95457486,I197251160,2005,5.0
I95457486,I4210085935,2005,7.0
I95457486,I63966007,2005,11.0
I95457486,I53964585,2005,20.0
I95457486,I57206974,2005,3.0
I3005327000,I84218800,2005,7.0
I3005327000,I2803209242,2005,5.0
I3005327000,I201448701,2005,2.0
I3005327000,I2801851002,2005,1.0
I3005327000,I204250578,2005,3.0
I3005327000,I173498003,2005,3.0
I3005327000,I97018004,2005,17.0
I3005327000,I44896327,2005,1.0
I3005327000,I63966007,2005,10.0
I3005327000,I162714631,2005,3.0
I3005327000,I1174212,2005,2.0
I3005327000,I4210140791,2005,1.0
I3005327000,I135310074,2005,1.0
I152031979,I29607241,2005,1.0
I152031979,I118347220,2005,2.0
I152031979,I184558857,2005,4.0
I152031979,I132053463,2005,2.0
I152031979,I123900574,2005,3.0
I152031979,I2799891827,2005,1.0
I152031979,I53964585,2005,2.0
I152031979,I204824540,2005,3.0
I152031979,I1341412227,2005,1.0
I152031979,I19370010,2005,2.0
I152031979,I4210103330,2005,1.0
I152031979,I90023481,2005,2.0
I152031979,I27483092,2005,1.0
I152031979,I5124864,2005,1.0
I152031979,I160993911,2005,3.0
I145311948,I133529467,2005,1.0
I145311948,I2803209242,2005,2.0
I145311948,I204250578,2005,2.0
I145311948,I1341412227,2005,6.0
I145311948,I4210138172,2005,1.0
I145311948,I2801260548,2005,1.0
I145311948,I56590836,2005,1.0
I145311948,I20089843,2005,1.0
I145311948,I103163165,2005,1.0
I145311948,I157773358,2005,2.0
I145311948,I188973947,2005,1.0
I145311948,I4210096862,2005,1.0
I35440088,I20089843,2005,3.0
I35440088,I2801160905,2005,1.0
I35440088,I1313323035,2005,1.0
I35440088,I97018004,2005,8.0
I35440088,I4210122954,2005,1.0
I35440088,I63966007,2005,9.0
I35440088,I57206974,2005,5.0
I35440088,I36672615,2005,1.0
I35440088,I4210126328,2005,4.0
I35440088,I1325886976,2005,1.0
I35440088,I58610484,2005,2.0
I35440088,I201448701,2005,1.0
I42934936,I25846049,2005,1.0
I42934936,I1324840837,2005,1.0
I42934936,I4210156325,2005,1.0
I42934936,I204824540,2005,1.0
I42934936,I184558857,2005,2.0
I42934936,I4210160447,2005,1.0
I42934936,I53964585,2005,2.0
I42934936,I4210164973,2005,1.0
I42934936,I4210122441,2005,2.0
I42934936,I36234482,2005,2.0
I42934936,I4210133447,2005,1.0
I42934936,I4210156583,2005,3.0
I42934936,I97018004,2005,3.0
I42934936,I31419693,2005,1.0
I53964585,I97018004,2005,8.0
I53964585,I174306211,2005,19.0
I53964585,I1341412227,2005,27.0
I53964585,I1290206253,2005,2.0
I53964585,I4400600948,2005,1.0
I53964585,I63966007,2005,29.0
I53964585,I4210145865,2005,1.0
I53964585,I95457486,2005,23.0
I204824540,I121847817,2005,3.0
I204824540,I132053463,2005,1.0
I204824540,I123900574,2005,1.0
I204824540,I114090438,2005,4.0
I204824540,I4210164973,2005,2.0
I204824540,I19370010,2005,2.0
I204824540,I2803209242,2005,2.0
I204824540,I1326498283,2005,1.0
I204824540,I173498003,2005,1.0
I204824540,I4210156583,2005,5.0
I204824540,I100005738,2005,1.0
I204824540,I4210090320,2005,3.0
I204824540,I27483092,2005,1.0
I204824540,I5124864,2005,1.0
I204824540,I160993911,2005,2.0
I1341640284,I174306211,2005,4.0
I4210120676,I174306211,2005,3.0
I121797337,I174306211,2005,3.0
I1341640284,I1341412227,2005,4.0
I4210120676,I1341412227,2005,4.0
I121797337,I1341412227,2005,4.0
I1341640284,I63966007,2005,6.0
I4210120676,I63966007,2005,7.0
I121797337,I63966007,2005,9.0
I1341640284,I204337017,2005,4.0
I4210120676,I204337017,2005,4.0
I121797337,I204337017,2005,6.0
I1341640284,I53964585,2005,1.0
I4210120676,I53964585,2005,1.0
I121797337,I53964585,2005,1.0
I1341640284,I35440088,2005,3.0
I4210120676,I35440088,2005,4.0
I121797337,I35440088,2005,4.0
I1341640284,I98677209,2005,2.0
I4210120676,I98677209,2005,1.0
I121797337,I98677209,2005,1.0
I1341640284,I97018004,2005,3.0
I4210120676,I97018004,2005,3.0
I121797337,I97018004,2005,3.0
I1341640284,I20089843,2005,1.0
I4210120676,I20089843,2005,1.0
I121797337,I20089843,2005,1.0
I1341640284,I4210126328,2005,3.0
I4210120676,I4210126328,2005,2.0
I121797337,I4210126328,2005,3.0
I1341640284,I2801851002,2005,1.0
I1341640284,I136199984,2005,1.0
I4210120676,I2801851002,2005,1.0
I4210120676,I136199984,2005,1.0
I121797337,I2801851002,2005,1.0
I121797337,I136199984,2005,1.0
I1341640284,I124227911,2005,3.0
I4210120676,I124227911,2005,3.0
I121797337,I124227911,2005,3.0
I1341640284,I201537933,2005,1.0
I1341640284,I44896327,2005,1.0
I4210120676,I201537933,2005,1.0
I4210120676,I44896327,2005,1.0
I121797337,I201537933,2005,1.0
I121797337,I44896327,2005,1.0
I1341640284,I185261750,2005,1.0
I4210120676,I185261750,2005,1.0
I121797337,I185261750,2005,1.0
I1341640284,I4210110987,2005,2.0
I4210120676,I4210110987,2005,2.0
I121797337,I4210110987,2005,3.0
I1341640284,I84218800,2005,2.0
I4210120676,I84218800,2005,2.0
I121797337,I84218800,2005,2.0
I1341640284,I31512782,2005,2.0
I4210120676,I31512782,2005,1.0
I121797337,I31512782,2005,2.0
I1341640284,I4210090320,2005,2.0
I4210120676,I4210090320,2005,1.0
I121797337,I4210090320,2005,2.0
I1341640284,I4210162280,2005,1.0
I4210120676,I4210162280,2005,1.0
I121797337,I4210162280,2005,1.0
I1341640284,I130701444,2005,2.0
I4210120676,I130701444,2005,1.0
I121797337,I130701444,2005,2.0
I1341640284,I91203450,2005,1.0
I4210120676,I91203450,2005,1.0
I121797337,I91203450,2005,1.0
I1341640284,I140172145,2005,1.0
I4210120676,I140172145,2005,1.0
I121797337,I140172145,2005,1.0
I35440088,I135310074,2005,1.0
I35440088,I86987016,2005,1.0
I35440088,I36258959,2005,9.0
I35440088,I2251713219,2005,3.0
I35440088,I53964585,2005,9.0
I35440088,I121847817,2005,2.0
I35440088,I2800359653,2005,1.0
I35440088,I4210162280,2005,1.0
I35440088,I2885711838,2005,1.0
I35440088,I114090438,2005,6.0
I35440088,I736929005,2005,2.0
I35440088,I99464096,2005,2.0
I35440088,I66946132,2005,2.0
I35440088,I131729948,2005,3.0
I35440088,I1341640284,2005,6.0
I35440088,I29607241,2005,4.0
I35440088,I4210103330,2005,4.0
I35440088,I4210104735,2005,1.0
I35440088,I84218800,2005,1.0
I35440088,I4210156583,2005,2.0
I35440088,I193662353,2005,2.0
I35440088,I205783295,2005,2.0
I35440088,I4210119349,2005,2.0
I35440088,I1283103587,2005,12.0
I35440088,I140172145,2005,3.0
I130701444,I197251160,2005,5.0
I130701444,I36258959,2005,7.0
I130701444,I63966007,2005,10.0
I130701444,I57206974,2005,6.0
I130701444,I63190737,2005,4.0
I130701444,I72090969,2005,1.0
I130701444,I1283103587,2005,6.0
I130701444,I114090438,2005,2.0
I130701444,I34250744,2005,1.0
I130701444,I4210137370,2005,1.0
I130701444,I4210085935,2005,8.0
I130701444,I53964585,2005,5.0
I130701444,I40036882,2005,3.0
I130701444,I74973139,2005,4.0
I130701444,I1341412227,2005,12.0
I130701444,I16391192,2005,4.0
I130701444,I20089843,2005,2.0
I130701444,I103635307,2005,2.0
I130701444,I4210156583,2005,1.0
I4210138172,I145311948,2005,4.0
I145311948,I2251713219,2005,2.0
I4210138172,I2251713219,2005,5.0
I4210138172,I1341412227,2005,4.0
I145311948,I53964585,2005,2.0
I4210138172,I53964585,2005,3.0
I145311948,I204337017,2005,2.0
I4210138172,I204337017,2005,3.0
I145311948,I174306211,2005,2.0
I4210138172,I174306211,2005,1.0
I145311948,I39063666,2005,1.0
I4210138172,I39063666,2005,1.0
I4210138172,I97018004,2005,6.0
I145311948,I1322087612,2005,1.0
I4210138172,I1322087612,2005,1.0
I145311948,I12356871,2005,1.0
I4210138172,I12356871,2005,1.0
I4210138172,I157773358,2005,1.0
I148366613,I114090438,2005,1.0
I148366613,I185261750,2005,1.0
I148366613,I83019370,2005,1.0
I148366613,I174306211,2005,4.0
I148366613,I4210126328,2005,1.0
I148366613,I95457486,2005,2.0
I148366613,I57206974,2005,3.0
I148366613,I219193219,2005,1.0
I148366613,I2251713219,2005,2.0
I148366613,I140172145,2005,1.0
I219193219,I2802123492,2005,1.0
I219193219,I40120149,2005,1.0
I219193219,I131729948,2005,4.0
I219193219,I126145234,2005,3.0
I219193219,I53964585,2005,27.0
I219193219,I193662353,2005,4.0
I219193219,I4800084,2005,1.0
I219193219,I120691247,2005,1.0
I219193219,I4210112569,2005,1.0
I219193219,I204824540,2005,1.0
I219193219,I241749,2005,1.0
I219193219,I204722609,2005,3.0
I219193219,I102322142,2005,1.0
I219193219,I4210096112,2005,1.0
I219193219,I75421653,2005,1.0
I219193219,I145311948,2005,3.0
I219193219,I155781252,2005,1.0
I219193219,I82514191,2005,1.0
I219193219,I32971472,2005,2.0
I219193219,I6059380,2005,1.0
I219193219,I16733864,2005,1.0
I219193219,I1298353152,2005,1.0
I219193219,I161057412,2005,1.0
I219193219,I148366613,2005,3.0
I219193219,I148099254,2005,5.0
I219193219,I4210156583,2005,3.0
I219193219,I97018004,2005,23.0
I219193219,I57206974,2005,3.0
I219193219,I36672615,2005,2.0
I219193219,I124055696,2005,2.0
I219193219,I52357470,2005,2.0
I219193219,I169090423,2005,2.0
I219193219,I150312865,2005,1.0
I219193219,I12213908,2005,1.0
I219193219,I92446798,2005,1.0
I219193219,I20089843,2005,4.0
I219193219,I205783295,2005,2.0
I219193219,I124357947,2005,2.0
I219193219,I121820613,2005,1.0
I219193219,I31746571,2005,1.0
I219193219,I1283103587,2005,2.0
I219193219,I72090969,2005,1.0
I219193219,I180297670,2005,1.0
I219193219,I162577319,2005,1.0
I219193219,I36258959,2005,4.0
I219193219,I204337017,2005,7.0
I219193219,I66946132,2005,4.0
I219193219,I162714631,2005,4.0
I219193219,I2251713219,2005,5.0
I889458895,I204824540,2005,9.0
I889458895,I9617848,2005,5.0
I889458895,I19820366,2005,4.0
I889458895,I4391768012,2005,4.0
I889458895,I177725633,2005,20.0
I889458895,I19370010,2005,4.0
I889458895,I4210155549,2005,2.0
I889458895,I4387155825,2005,2.0
I889458895,I98702875,2005,2.0
I889458895,I4210151992,2005,9.0
I889458895,I97018004,2005,25.0
I889458895,I4210148468,2005,2.0
I889458895,I3005327000,2005,3.0
I889458895,I197347611,2005,5.0
I204824540,I36234482,2005,2.0
